 -2.08515900000E-02   0.00000000000E+00   0.00000000000E+00
  9.21500000000E-05   0.00000000000E+00   0.00000000000E+00
 -6.54210000000E-04  -1.51160000000E-04  -1.51160000000E-04
 -6.44480000000E-04   1.45510000000E-04  -1.45510000000E-04
  9.21500000000E-05   0.00000000000E+00   0.00000000000E+00
 -6.01950000000E-04   0.00000000000E+00   0.00000000000E+00
 -6.44480000000E-04  -1.45510000000E-04   1.45510000000E-04
 -6.54210000000E-04   1.51160000000E-04   1.51160000000E-04
  5.17344000000E-03   3.78188000000E-03   3.78188000000E-03
 -9.47400000000E-05   6.83300000000E-05   4.26300000000E-05
  3.09860000000E-04  -3.55600000000E-05  -3.55600000000E-05
 -9.47400000000E-05  -4.26300000000E-05  -6.83300000000E-05
 -9.47400000000E-05   4.26300000000E-05   6.83300000000E-05
  3.09860000000E-04   3.55600000000E-05   3.55600000000E-05
 -9.47400000000E-05  -6.83300000000E-05  -4.26300000000E-05
  5.17344000000E-03  -3.78188000000E-03  -3.78188000000E-03
  3.27060000000E-04   1.50850000000E-04   3.01070000000E-04
  3.27060000000E-04  -1.50850000000E-04  -3.01070000000E-04
  3.27060000000E-04   3.01070000000E-04   1.50850000000E-04
  6.33200000000E-05  -1.09170000000E-04   7.72000000000E-06
  6.33200000000E-05   7.72000000000E-06  -1.09170000000E-04
  6.33200000000E-05  -7.72000000000E-06   1.09170000000E-04
  3.27060000000E-04  -3.01070000000E-04  -1.50850000000E-04
  6.33200000000E-05   1.09170000000E-04  -7.72000000000E-06
  2.01300000000E-05  -3.93400000000E-05   4.02800000000E-05
 -2.30000000000E-05  -4.48800000000E-05   4.48800000000E-05
  2.01300000000E-05   4.02800000000E-05  -3.93400000000E-05
 -4.98900000000E-05   3.46900000000E-05  -3.46900000000E-05
 -4.98900000000E-05  -3.46900000000E-05   3.46900000000E-05
  2.01300000000E-05  -4.02800000000E-05   3.93400000000E-05
 -2.30000000000E-05   4.48800000000E-05  -4.48800000000E-05
  2.01300000000E-05   3.93400000000E-05  -4.02800000000E-05
  4.67600000000E-05   0.00000000000E+00   0.00000000000E+00
  1.74500000000E-05   0.00000000000E+00   0.00000000000E+00
  9.22000000000E-06  -2.49400000000E-05  -2.49400000000E-05
  2.06800000000E-05   4.30000000000E-07  -4.30000000000E-07
  1.74500000000E-05   0.00000000000E+00   0.00000000000E+00
  5.21600000000E-05   0.00000000000E+00   0.00000000000E+00
  2.06800000000E-05  -4.30000000000E-07   4.30000000000E-07
  9.22000000000E-06   2.49400000000E-05   2.49400000000E-05
 -4.58800000000E-05   6.02700000000E-05   6.02700000000E-05
  1.07700000000E-05   3.69300000000E-05   3.14300000000E-05
 -4.17900000000E-05  -4.36300000000E-05  -4.36300000000E-05
  1.07700000000E-05  -3.14300000000E-05  -3.69300000000E-05
  1.07700000000E-05   3.14300000000E-05   3.69300000000E-05
 -4.17900000000E-05   4.36300000000E-05   4.36300000000E-05
  1.07700000000E-05  -3.69300000000E-05  -3.14300000000E-05
